epoch,auc,categorical_accuracy,f1_score,loss,precision,recall,val_auc,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
15,0.9964239597320557,0.96299809217453,0.9631498456001282,0.595842182636261,0.9692603349685669,0.9573054909706116,0.9831962585449219,0.9163498282432556,0.9141297936439514,0.700447678565979,0.9201154708862305,0.9087452292442322
16,0.9979478716850281,0.9701138734817505,0.9704236388206482,0.5059106349945068,0.975095808506012,0.9658443927764893,0.9878703355789185,0.9096958041191101,0.912311315536499,0.6269345879554749,0.9173076748847961,0.9068440794944763
17,0.9963115453720093,0.9596773982048035,0.9583096504211426,0.48365187644958496,0.9649038314819336,0.9520872831344604,0.9867657423019409,0.9182509779930115,0.9171536564826965,0.5729970335960388,0.9246376752853394,0.9096958041191101
18,0.9949169754981995,0.9611005783081055,0.9597879648208618,0.4612317681312561,0.9658981561660767,0.953984797000885,0.9882906675338745,0.9268060922622681,0.9271434545516968,0.5275807976722717,0.9301435351371765,0.9239543676376343
19,0.9973960518836975,0.9658443927764893,0.9664707779884338,0.40224772691726685,0.9717162251472473,0.9615749716758728,0.9810786843299866,0.9087452292442322,0.9079533815383911,0.5640684962272644,0.9142581820487976,0.9020912647247314
20,0.9975817203521729,0.9691650867462158,0.9685305953025818,0.36578473448753357,0.9727272987365723,0.964421272277832,0.9844969511032104,0.9220532178878784,0.9234448075294495,0.4983765780925751,0.9255014061927795,0.9211026430130005
21,0.9972642660140991,0.9729601740837097,0.9727636575698853,0.3348362147808075,0.9770334959030151,0.9686906933784485,0.9848892092704773,0.9287072420120239,0.9262204766273499,0.4636889100074768,0.9317307472229004,0.9211026430130005
22,0.9980010390281677,0.975806474685669,0.9757546186447144,0.309581458568573,0.9789975881576538,0.9729601740837097,0.9835954904556274,0.9163498282432556,0.9169071912765503,0.48217418789863586,0.9213051795959473,0.9125475287437439
23,0.9980436563491821,0.9753320813179016,0.9739111661911011,0.2991642355918884,0.9780009388923645,0.9701138734817505,0.989448070526123,0.9211026430130005,0.9228076338768005,0.42563167214393616,0.9313346147537231,0.9153992533683777
24,0.9961486458778381,0.9710626006126404,0.971574604511261,0.29415079951286316,0.9751552939414978,0.9682163000106812,0.9861723780632019,0.9134981036186218,0.9148669242858887,0.4310097396373749,0.9227052927017212,0.9077946543693542
25,0.9977445602416992,0.9810246825218201,0.9806843400001526,0.26560258865356445,0.9828490018844604,0.9786527752876282,0.9846508502960205,0.9144486784934998,0.9142381548881531,0.43165311217308044,0.9201154708862305,0.9087452292442322
26,0.9974775910377502,0.9791271090507507,0.977179765701294,0.26160427927970886,0.9813486337661743,0.9734345078468323,0.9849273562431335,0.9249049425125122,0.9212167263031006,0.40401914715766907,0.9294003844261169,0.9134981036186218
27,0.9963549971580505,0.9734345078468323,0.9746689200401306,0.2618609666824341,0.9794061183929443,0.9701138734817505,0.9838355779647827,0.9087452292442322,0.9100961089134216,0.440486878156662,0.9145873188972473,0.9058935642242432
28,0.9981593489646912,0.9767552018165588,0.978571891784668,0.24436010420322418,0.9818528890609741,0.9753320813179016,0.987663209438324,0.9211026430130005,0.9213864207267761,0.41032901406288147,0.9252157211303711,0.9173004031181335
29,0.9972672462463379,0.9800758957862854,0.9792673587799072,0.2349623590707779,0.982347309589386,0.9767552018165588,0.9857974648475647,0.9144486784934998,0.9163946509361267,0.40860629081726074,0.9212296009063721,0.911596953868866
30,0.997767984867096,0.9772295951843262,0.9774976968765259,0.22971102595329285,0.9804389476776123,0.9748576879501343,0.9896064400672913,0.9344106316566467,0.9343569874763489,0.3441839814186096,0.9377394914627075,0.9306083917617798
31,0.9994023442268372,0.9862428903579712,0.9864492416381836,0.2000017911195755,0.9876366853713989,0.9852941036224365,0.9907110929489136,0.9334600567817688,0.9363867044448853,0.34667181968688965,0.9388145208358765,0.9334600567817688
32,0.9997330904006958,0.9905123114585876,0.9904626607894897,0.18514788150787354,0.9928503632545471,0.9881404042243958,0.9899004697799683,0.9372623562812805,0.9362053275108337,0.3418083190917969,0.9396551847457886,0.9325094819068909
33,0.9995262026786804,0.9957305788993835,0.9949821829795837,0.17275646328926086,0.9957244396209717,0.9943073987960815,0.9861283898353577,0.9287072420120239,0.9293215274810791,0.3708156943321228,0.9329501986503601,0.9258555173873901
34,0.9997153878211975,0.9947817921638489,0.9940400719642639,0.1755402833223343,0.9961886405944824,0.9919354915618896,0.9880253076553345,0.9372623562812805,0.9404813647270203,0.34125950932502747,0.9443911910057068,0.9363117814064026
35,0.9999178051948547,0.9971536993980408,0.9968283772468567,0.1668224334716797,0.9976246953010559,0.9962049126625061,0.990641176700592,0.9382129311561584,0.936671793460846,0.3303162753582001,0.9397129416465759,0.9334600567817688
36,0.9999749660491943,0.9966793060302734,0.9961294531822205,0.16773389279842377,0.9966761469841003,0.9957305788993835,0.9893688559532166,0.9363117814064026,0.9370189905166626,0.3560967743396759,0.9397705793380737,0.9344106316566467
37,0.9999562501907349,0.9966793060302734,0.9959566593170166,0.16772060096263885,0.9971469044685364,0.9947817921638489,0.9887743592262268,0.9363117814064026,0.9393313527107239,0.3316013514995575,0.9442843198776245,0.9344106316566467
38,0.9995366930961609,0.9962049126625061,0.9957311153411865,0.16426138579845428,0.9962013363838196,0.9952561855316162,0.9908075928688049,0.9420152306556702,0.9434659481048584,0.31742531061172485,0.9473180174827576,0.9401140809059143
39,0.9997247457504272,0.9943073987960815,0.9942505359649658,0.16582879424095154,0.9943073987960815,0.9943073987960815,0.990988552570343,0.9439163208007812,0.9436017274856567,0.3178865313529968,0.9481765627861023,0.9391635060310364
40,0.9994692206382751,0.9947817921638489,0.9954752922058105,0.16367663443088531,0.9961995482444763,0.9947817921638489,0.9893670082092285,0.9344106316566467,0.9341931343078613,0.32813435792922974,0.9369024634361267,0.9315589070320129
41,0.9996654987335205,0.9938330054283142,0.993055522441864,0.16358278691768646,0.9938242435455322,0.992409884929657,0.9914067387580872,0.9420152306556702,0.9432409405708313,0.3128189146518707,0.9481765627861023,0.9391635060310364
42,0.999871015548706,0.9976280927658081,0.9971515536308289,0.15717020630836487,0.9976258277893066,0.9966793060302734,0.9885590076446533,0.9353612065315247,0.9367333650588989,0.3351372480392456,0.9397129416465759,0.9334600567817688
43,0.9999982118606567,0.9985768795013428,0.9990454912185669,0.14896821975708008,0.9995251893997192,0.9985768795013428,0.9895550608634949,0.9401140809059143,0.9388636946678162,0.3422209322452545,0.9416825771331787,0.9363117814064026
44,0.9999862909317017,0.9971536993980408,0.9976250529289246,0.14914551377296448,0.9981006383895874,0.9971536993980408,0.9923731684684753,0.9391635060310364,0.9388828873634338,0.32384684681892395,0.9408397078514099,0.9372623562812805
45,0.999832808971405,0.9971536993980408,0.9966706037521362,0.15066108107566833,0.9971510171890259,0.9962049126625061,0.9890598058700562,0.9391635060310364,0.9383267164230347,0.32727622985839844,0.9407832026481628,0.9363117814064026
46,0.9999690055847168,0.9985768795013428,0.9985795617103577,0.14698819816112518,0.9985768795013428,0.9985768795013428,0.9916225671768188,0.9420152306556702,0.9431366920471191,0.3123386800289154,0.9455587267875671,0.9410646557807922
47,0.9997293949127197,0.9933586120605469,0.993596613407135,0.156976118683815,0.9942992925643921,0.9928842782974243,0.9894932508468628,0.9306083917617798,0.9318166971206665,0.34004899859428406,0.934097409248352,0.9296578168869019
48,0.9999162554740906,0.9971536993980408,0.9971590638160706,0.14739102125167847,0.9971536993980408,0.9971536993980408,0.990986168384552,0.9429658055305481,0.9426707625389099,0.32428818941116333,0.944656491279602,0.9410646557807922
49,0.9999911189079285,0.9971536993980408,0.9966781139373779,0.14648769795894623,0.9971510171890259,0.9962049126625061,0.988929033279419,0.9401140809059143,0.9392737150192261,0.33560431003570557,0.940057098865509,0.9391635060310364
50,0.9999943971633911,0.9995256066322327,0.9992860555648804,0.14268699288368225,0.9995253682136536,0.9990512132644653,0.9895446300506592,0.9372623562812805,0.9363124966621399,0.3326154947280884,0.9380362033843994,0.9353612065315247
51,0.9998790621757507,0.9957305788993835,0.9962046146392822,0.15038138628005981,0.9966761469841003,0.9957305788993835,0.9894203543663025,0.9353612065315247,0.9364778399467468,0.3445793688297272,0.9388729929924011,0.9344106316566467
