epoch,auc,categorical_accuracy,f1_score,loss,precision,recall,val_auc,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
15,0.9989341497421265,0.9876660108566284,0.9869303703308105,0.1428009420633316,0.9885768890380859,0.9852941036224365,0.9798520803451538,0.9173004031181335,0.9166345596313477,0.40961483120918274,0.9196940660476685,0.9144486784934998
16,0.9985854625701904,0.9895635843276978,0.9893051981925964,0.1359311044216156,0.9909566640853882,0.9876660108566284,0.9716942310333252,0.9001901149749756,0.8985723257064819,0.47182199358940125,0.9046242833137512,0.8925855755805969
17,0.9988707304000854,0.9886147975921631,0.9890872836112976,0.13859455287456512,0.9900190234184265,0.9881404042243958,0.9828806519508362,0.9201520681381226,0.9212662577629089,0.3723514676094055,0.9244019389152527,0.9182509779930115
18,0.9998006224632263,0.9957305788993835,0.9950095415115356,0.11006614565849304,0.996195912361145,0.9938330054283142,0.9860272407531738,0.9287072420120239,0.9260164499282837,0.33548346161842346,0.9308357238769531,0.9211026430130005
19,0.9995582699775696,0.9971536993980408,0.9971590638160706,0.10096994787454605,0.9971536993980408,0.9971536993980408,0.9885609745979309,0.9344106316566467,0.9337121248245239,0.31106945872306824,0.9376797676086426,0.9296578168869019
20,0.9995077848434448,0.9976280927658081,0.9973921179771423,0.09878262877464294,0.9976269602775574,0.9971536993980408,0.9867168068885803,0.9344106316566467,0.9333513379096985,0.32515084743499756,0.9359464645385742,0.9306083917617798
21,0.999879002571106,0.9985768795013428,0.9988126158714294,0.09276018291711807,0.9990507960319519,0.9985768795013428,0.98697829246521,0.9363117814064026,0.9359803795814514,0.32771897315979004,0.9396551847457886,0.9325094819068909
22,0.9999935626983643,0.9981024861335754,0.9983314871788025,0.0902477502822876,0.9985761642456055,0.9981024861335754,0.9875580072402954,0.9353612065315247,0.9348093867301941,0.32381388545036316,0.9369627237319946,0.9325094819068909
23,0.9999991655349731,0.9990512132644653,0.9990530014038086,0.0865217000246048,0.9990512132644653,0.9990512132644653,0.9875194430351257,0.9372623562812805,0.9375410079956055,0.32108834385871887,0.938989520072937,0.9363117814064026
24,0.9999991655349731,0.9985768795013428,0.9990377426147461,0.08795671910047531,0.9995251893997192,0.9985768795013428,0.9873720407485962,0.9334600567817688,0.9339375495910645,0.323499858379364,0.9351763725280762,0.9325094819068909
25,0.999996542930603,0.9995256066322327,0.9995265007019043,0.0852830559015274,0.9995256066322327,0.9995256066322327,0.9879764914512634,0.9363117814064026,0.9355459213256836,0.31876784563064575,0.938755989074707,0.9325094819068909
26,0.9999988675117493,0.9995256066322327,0.9995265007019043,0.08431247621774673,0.9995256066322327,0.9995256066322327,0.9874705672264099,0.9334600567817688,0.9327801465988159,0.3233267366886139,0.9333967566490173,0.9325094819068909
27,0.9999986290931702,0.9990512132644653,0.9990530014038086,0.08618102222681046,0.9990512132644653,0.9990512132644653,0.9876860976219177,0.9382129311561584,0.9377104043960571,0.31610849499702454,0.939828097820282,0.9353612065315247
28,0.9999144673347473,0.9995256066322327,0.9995265007019043,0.08738254010677338,0.9995256066322327,0.9995256066322327,0.9876560568809509,0.9391635060310364,0.9368225932121277,0.317878782749176,0.9397129416465759,0.9334600567817688
29,0.9999942779541016,0.9995256066322327,0.9995265007019043,0.08606618642807007,0.9995256066322327,0.9995256066322327,0.9872570633888245,0.9325094819068909,0.9332912564277649,0.3255172669887543,0.9351145029067993,0.9315589070320129
